"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M"
"310M400US45380","Taylorville, IL Micro Area","68","86","61","85","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","61","85","0","23","0","23","0","23","7","11","0","23","0","23","0","23","0","23","0","23","7","11","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"310M400US45460","Terre Haute, IN Metro Area","48","52","48","52","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","16","28","0","27","32","45","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27"
"310M400US45500","Texarkana, TX-AR Metro Area","78","68","25","31","0","27","0","27","8","17","0","27","0","27","0","27","0","27","17","27","0","27","0","27","0","27","0","27","0","27","0","27","53","47","29","37","0","27","0","27","0","27","0","27","0","27","0","27","7","11","16","24","0","27","1","2","0","27","0","27","0","27"
"310M400US45520","The Dalles, OR Micro Area","152","53","65","27","0","22","26","16","0","22","0","22","0","22","0","22","13","8","15","10","2","4","9","18","0","22","0","22","0","22","0","22","87","28","0","22","13","8","13","8","0","22","0","22","0","22","0","22","15","10","0","22","35","17","0","22","11","20","0","22","0","22"
"310M400US45540","The Villages, FL Metro Area","44","69","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","44","69","0","31","0","31","0","31","44","69","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31"
"310M400US45580","Thomaston, GA Micro Area","198","230","106","133","0","25","0","25","0","25","0","25","0","25","0","25","91","129","0","25","0","25","15","24","0","25","0","25","0","25","0","25","92","103","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","12","21","40","55","0","25","0","25","40","50","0","25"
"310M400US45620","Thomasville, GA Micro Area","16","29","16","29","0","28","0","28","0","28","0","28","0","28","16","29","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28"
"310M400US45660","Tiffin, OH Micro Area","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27"
"310M400US45700","Tifton, GA Micro Area","14","22","14","22","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","14","22","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28"
"310M400US45740","Toccoa, GA Micro Area","2","4","2","4","0","25","0","25","0","25","0","25","0","25","0","25","0","25","2","4","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25"
"310M400US45780","Toledo, OH Metro Area","221","79","88","39","0","27","7","13","0","27","7","10","0","27","10","12","12","20","0","27","13","17","12","13","11","11","14","24","2","4","0","27","133","74","3","5","0","27","0","27","5","8","0","27","43","63","10","16","5","9","3","5","17","24","37","32","10","16","0","27","0","27"
"310M400US45820","Topeka, KS Metro Area","121","95","76","80","0","24","0","24","0","24","0","24","0","24","48","75","17","22","3","5","2","4","0","24","4","5","0","24","2","3","0","24","45","54","0","24","0","24","0","24","0","24","1","4","0","24","0","24","0","24","38","53","0","24","1","2","0","24","0","24","5","7"
"310M400US45860","Torrington, CT Micro Area","6","10","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","6","10","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","6","10","0","29","0","29","0","29","0","29","0","29"
"310M400US45900","Traverse City, MI Micro Area","54","26","30","23","0","23","0","23","3","4","0","23","0","23","0","23","0","23","7","12","2","4","7","10","11","17","0","23","0","23","0","23","24","19","0","23","0","23","0","23","6","8","4","5","0","23","8","15","0","23","6","6","0","23","0","23","0","23","0","23","0","23"
"310M400US45940","Trenton, NJ Metro Area","126","102","69","80","0","28","16","26","0","28","0","28","0","28","25","41","0","28","28","46","0","28","0","28","0","28","0","28","0","28","0","28","57","45","0","28","0","28","0","28","0","28","5","9","0","28","0","28","0","28","17","27","15","26","20","32","0","28","0","28","0","28"
"310M400US45980","Troy, AL Micro Area","3","5","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","3","5","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","3","5","0","25","0","25","0","25","0","25"
"310M400US46020","Truckee-Grass Valley, CA Micro Area","154","99","100","84","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","54","72","18","28","28","39","0","29","0","29","0","29","54","46","0","29","0","29","0","29","0","29","0","29","23","39","0","29","31","36","0","29","0","29","0","29","0","29","0","29","0","29"
"310M400US46060","Tucson, AZ Metro Area","1610","260","826","142","27","47","103","94","11","27","53","27","16","21","46","37","77","64","43","42","173","137","143","89","63","43","62","59","9","15","0","29","784","179","39","49","205","118","0","29","18","18","53","72","63","62","59","53","82","63","108","65","60","43","80","51","9","15","0","29","8","11"
"310M400US46220","Tuscaloosa, AL Metro Area","81","83","49","48","0","28","0","28","0","28","0","28","23","29","0","28","16","24","10","15","0","28","0","28","0","28","0","28","0","28","0","28","32","41","0","28","0","28","0","28","0","28","0","28","0","28","16","26","8","12","0","28","0","28","8","12","0","28","0","28","0","28"
"310M400US46100","Tullahoma-Manchester, TN Micro Area","33","39","26","38","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","26","38","0","29","0","29","0","29","7","11","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","7","11","0","29","0","29","0","29"
"310M400US46140","Tulsa, OK Metro Area","751","119","364","61","26","19","21","19","14","16","0","22","12","15","7","8","19","19","30","22","61","27","131","32","38","28","0","22","5","7","0","22","387","89","30","28","30","26","34","35","0","22","0","22","36","26","32","24","53","33","71","51","43","26","34","13","12","13","12","14","0","22"
"310M400US46180","Tupelo, MS Micro Area","13","18","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","13","18","0","30","0","30","0","30","0","30","0","30","7","14","0","30","0","30","0","30","0","30","6","12","0","30","0","30","0","30"
"310M400US46340","Tyler, TX Metro Area","299","356","100","94","0","31","0","31","0","31","0","31","11","20","0","31","0","31","56","78","0","31","0","31","0","31","33","50","0","31","0","31","199","280","0","31","48","78","0","31","0","31","0","31","0","31","0","31","54","86","0","31","80","119","0","31","17","27","0","31","0","31"
"310M400US46380","Ukiah, CA Micro Area","170","36","94","66","0","29","9","15","0","29","0","29","0","29","0","29","0","29","0","29","1","4","82","66","0","29","2","4","0","29","0","29","76","54","0","29","0","29","0","29","0","29","0","29","0","29","1","3","38","48","0","29","0","29","37","33","0","29","0","29","0","29"
"310M400US46460","Union City, TN-KY Micro Area","11","16","9","15","9","15","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","2","3","0","24","2","3","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"310M400US46500","Urbana, OH Micro Area","12","21","12","21","0","24","0","24","0","24","0","24","0","24","0","24","0","24","12","21","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"310M400US46520","Urban Honolulu, HI Metro Area","93947","1809","48304","1107","3452","259","4063","315","3754","339","2346","159","1487","133","3823","227","4095","302","3733","256","6117","308","6227","276","4616","230","2878","175","1361","172","352","143","45643","1027","3052","249","3235","327","3455","362","2178","131","1273","127","3822","193","3659","230","3407","239","6097","235","5675","232","4560","226","3051","194","1440","174","739","184"
"310M400US46540","Utica-Rome, NY Metro Area","156","130","56","55","2","4","15","26","0","28","7","8","0","28","0","28","0","28","0","28","32","32","0","28","0","28","0","28","0","28","0","28","100","79","0","28","12","17","7","8","9","17","0","28","8","13","0","28","23","35","0","28","41","25","0","28","0","28","0","28","0","28"
"310M400US46620","Uvalde, TX Micro Area","19","33","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","19","33","19","33","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25"
"310M400US46660","Valdosta, GA Metro Area","98","48","20","17","0","31","0","31","0","31","0","31","0","31","0","31","0","31","6","11","11","12","3","5","0","31","0","31","0","31","0","31","78","36","0","31","18","18","7","12","18","18","0","31","11","17","0","31","0","31","16","7","8","16","0","31","0","31","0","31","0","31"
"310M400US46700","Vallejo-Fairfield, CA Metro Area","4113","303","2059","173","114","73","162","64","78","53","51","44","58","70","198","109","24","23","188","107","265","106","369","143","270","26","129","66","113","61","40","38","2054","194","144","72","224","92","20","25","145","84","44","53","85","66","207","55","73","70","326","106","268","59","225","46","142","74","98","71","53","79"
"310M400US46740","Valley, AL Micro Area","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25"
"310M400US46780","Van Wert, OH Micro Area","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21"
"310M400US46820","Vermillion, SD Micro Area","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"310M400US46860","Vernal, UT Micro Area","31","37","31","37","0","24","0","24","0","24","0","24","0","24","0","24","0","24","31","37","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"310M400US46900","Vernon, TX Micro Area","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21"
"310M400US46980","Vicksburg, MS Micro Area","9","16","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","9","16","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","9","16","0","30","0","30","0","30"
"310M400US46300","Twin Falls, ID Metro Area","151","122","75","63","8","14","0","28","0","28","0","28","0","28","0","28","26","30","0","28","0","28","13","18","0","28","28","38","0","28","0","28","76","78","0","28","0","28","0","28","0","28","15","21","0","28","0","28","15","27","0","28","46","61","0","28","0","28","0","28","0","28"
"310M400US47260","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","1656","237","870","184","40","24","53","47","119","77","20","7","80","67","65","68","17","13","96","68","155","84","122","69","65","46","18","29","20","27","0","27","786","145","61","35","30","20","50","32","55","38","36","36","75","56","85","60","20","21","116","63","158","106","64","48","36","44","0","27","0","27"
"310M400US47300","Visalia-Porterville, CA Metro Area","697","159","411","124","26","33","33","26","61","58","0","29","39","55","59","91","11","15","9","14","105","50","7","11","16","17","7","13","4","7","34","29","286","75","11","15","31","27","20","32","35","53","29","33","0","29","0","29","36","26","34","40","49","37","21","24","4","5","16","19","0","29"
"310M400US47340","Wabash, IN Micro Area","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"310M400US47380","Waco, TX Metro Area","117","119","67","60","0","31","0","31","0","31","20","26","0","31","0","31","8","13","7","13","0","31","6","8","26","31","0","31","0","31","0","31","50","62","26","32","0","31","0","31","0","31","0","31","0","31","0","31","0","31","24","32","0","31","0","31","0","31","0","31","0","31"
"310M400US47420","Wahpeton, ND-MN Micro Area","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21"
"310M400US47460","Walla Walla, WA Metro Area","128","71","46","38","0","28","0","28","0","28","0","28","26","30","0","28","7","15","0","28","0","28","0","28","13","18","0","28","0","28","0","28","82","69","0","28","0","28","0","28","0","28","1","3","20","32","23","39","38","49","0","28","0","28","0","28","0","28","0","28","0","28"
